Eigvals	20
0.5214579686851153	0.26296688140754304	0.1498504139628581	0.12047986756796708	0.08498355242203598	0.06801515723661304	0.04656781800519416	0.035900579498954636	0.02575799431991558	0.022387936739245454	0.016780195370948887	0.013021421765236832	0.008566050436273455	0.006007570666682789	0.001492733012523513	0.0	0.0	0.0	0.0	0.0

Proportion explained	20
0.37671171356053595	0.18997255858319279	0.10825494979786522	0.08703707697768823	0.06139382573458914	0.04913551612856032	0.033641527354058086	0.025935299934085537	0.01860809261886523	0.01617349531236873	0.012122350278796623	0.009406936705840096	0.006188286941767203	0.004339989751980722	0.0010783803198061376	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	20	20
e72	-0.3249175438541338	-0.09039237148497893	-0.12971793116941338	0.16028409884196143	-0.13491992721675217	-0.006892454556409133	0.018465097359515317	-0.056466503210877386	-0.012204380092167124	0.02195963146612423	-0.003176025224025389	0.0022615300027688215	-0.0021044293037584794	0.007457860690769707	7.738201270500214e-05	0.0	0.0	0.0	0.0	0.0
e73	0.027746487798978377	-0.011030007951609485	-0.026593155962444926	0.030857241203725978	-0.10124130573265318	0.04583757916873887	-0.09629039907776613	0.06221557288075477	0.054357876406568334	-0.02555504286140755	0.03473871741647166	-9.740201776442066e-05	-0.02039402811349508	-0.011341932213536429	0.0028958222027284904	0.0	0.0	0.0	0.0	0.0
e75	0.06906540000091145	0.06681341993332658	-0.09795558056510786	-0.03898365667327654	-0.03642323323938004	-0.11429453390860041	-0.029897615855244617	0.017305799950570085	-0.04033141847681935	0.03152532134811556	0.03858149511830014	0.001229170020752747	0.013180802950807285	-0.0050074438664994	-0.008423126440130442	0.0	0.0	0.0	0.0	0.0
e76	-0.07098524324743573	0.08081098028633141	-0.08246744796379907	-0.12066691210738306	-0.025402659158638714	0.030275388627228242	-0.04653391285998505	0.0491642274636168	0.031153769581300294	-0.010359130271878163	-0.013925134896819524	-0.012690907413676351	0.014241155813228561	0.00779204170373993	0.006818806358737836	0.0	0.0	0.0	0.0	0.0
e77	0.0904447534264068	-0.04780172117710827	-0.016885227662685236	0.0020580272901007516	-0.0016622302385785402	-0.09704553834149462	0.023509136136657206	0.010491369142641014	0.0376799683228505	-0.07521795049472256	-0.01583616407030744	0.011163093949979205	0.021980621170149293	0.03703256403659479	-0.01007054867234231	0.0	0.0	0.0	0.0	0.0
e78	-0.2781008139055821	0.016524504350285192	-0.10638046639619578	-0.180980300200938	0.021811917869959178	0.09961269993925857	0.07162964715200489	-0.01372154639677693	-0.009701578202472853	-0.02066021224380838	-0.001954281714681864	0.00321609861022548	-0.0043657018484268475	-0.0040310432681464	-0.003960900289518623	0.0	0.0	0.0	0.0	0.0
e80	0.06989570020065507	-0.035160039771624116	0.049619960666579754	-0.003587516297699063	-0.005978507671245409	-0.006411801588814583	0.06073622068787705	0.06188351628559755	-0.04040914251247451	0.022146975696007494	0.05384365349900035	0.00499340400679974	0.023561397354436506	-0.00748108214679319	0.009889505726819937	0.0	0.0	0.0	0.0	0.0
e81	-0.043199674091010304	0.1798185626265402	0.23449056062369864	-0.04771703977986166	-0.11495221369736051	0.0017146680867623505	-0.012346937196574464	-0.06322729239895328	-0.04130118611854976	-0.04288886277613572	0.0053079380710593215	-0.00819450958699561	0.0005915771719460988	-0.001545601499084731	0.00200999285962468	0.0	0.0	0.0	0.0	0.0
e82	-0.15110893429529895	0.17227236083800704	-0.036004609920723005	-0.04796526658114784	0.10130797005271815	-0.1039063019968758	-0.03229246839593504	-0.03532416720815035	0.009317149218134736	0.03365489187322869	0.008985647608073327	0.0021057898525738542	-0.010426324781389173	-0.005076406539699812	0.0019253219291108792	0.0	0.0	0.0	0.0	0.0
e87	0.2585827373864122	0.011489677338891674	-0.023762455068150272	0.018425708672038726	-0.02124535889200939	0.05265724795937495	0.038938667037284234	0.016763725540924954	-0.010949448798841688	0.03436647017373391	-0.016411552472450748	-0.06145513066331143	-0.009733695206642329	0.009351243918697396	-0.002033923269552635	0.0	0.0	0.0	0.0	0.0
e88	-0.1152641999478158	-0.36703013335531803	0.09246591909692571	-0.07284212496559393	0.008591509298919029	-0.07786832364700945	0.012920314355470303	0.014756179155948996	-0.00522731335251537	-0.009052964015753272	-0.014158074217691092	-0.019412220807668495	-0.008193407345899326	-0.017199306265157914	0.0053762838828280216	0.0	0.0	0.0	0.0	0.0
e89	0.03760823195475315	0.1005434875354097	0.08330263784957513	-0.010148164702099864	-0.06698860952449152	-0.030239703383283294	0.053799735968855775	0.03626029634602375	0.04671532927411446	0.06494388291914148	-0.06619775738193107	0.015125943293507148	-0.0028653409811292474	-0.0030935524542603397	-0.002612264136264003	0.0	0.0	0.0	0.0	0.0
e90	-0.1403403543782375	0.045494983565854	0.1002507026809807	0.08717029277543593	0.08728670669160189	0.01963285850146782	0.0638522422515912	0.004230142674129534	0.0604143207360507	0.005393279131531996	0.05654677152278638	-0.0069949891620200684	-0.020636600965828627	0.0205007403225018	0.0012083096470179684	0.0	0.0	0.0	0.0	0.0
e91	0.055546676190470184	-0.15998406845381952	0.08235927833832496	-0.056979805874424666	0.04139308588010769	0.060025163404787585	-0.0985710011913012	-0.06403815770291113	0.020835276409182268	0.05630876693638266	0.00488826650577901	0.014594229566282141	0.008837459851156148	0.01477570307195424	-0.007145772846072115	0.0	0.0	0.0	0.0	0.0
e92	0.18844025690754937	-0.005949217415530136	-0.02650799899378831	0.01797403555307799	0.018386398001103726	0.0028518123288024185	0.022990370608784103	-0.012384238652486527	-0.0032430804942842964	-0.02730689816035473	0.003988155930992213	0.01477442677178564	-0.04095214338009684	-0.033361094135672065	-0.019619123920330116	0.0	0.0	0.0	0.0	0.0
e93	0.16900456864597868	0.018044869212931032	-0.0695547088703801	0.019715012590550016	0.044993876678127306	-0.03180978088643682	-0.015097735164608966	-0.03265870855899371	-0.016925906636367578	-0.02118796269276761	-0.027944675091047328	0.008864620511951695	-0.03689962372998027	0.006138446291665351	0.023979196917300653	0.0	0.0	0.0	0.0	0.0
