	e100	e101	e102	e103	e104	e105	e106	e107	e108	e109	e110	e111	e112	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97	e98	e99
e110	0.8845108695652174	0.8947716743878227	0.8904020752269779	0.9414853713428357	0.6676342525399129	0.643361581920904	0.8385885885885885	0.6066613798572561	0.7633093525179856	0.7202337472607743	0.0	0.5937254901960785	0.6584454409566517	0.957962813257882	0.9675967596759676	0.9208211143695014	0.9304769603880356	0.9140625	0.9560632688927944	0.9491803278688524	0.9392523364485982	0.9471974004874086	0.9259541984732824	0.9493569131832797	0.950439648281375	0.9224318658280922	0.923355025307303	0.8733233979135618	0.8724528301886793	0.9358552631578947	0.9293089753772835	0.8930163447251115	0.9162520729684909	0.9469565217391305	0.9317434210526315	0.9336065573770492	0.9518760195758564	0.9516994633273703	0.9152410575427683	0.9394184168012925	0.9011857707509882	0.9788732394366197	0.9313036690085871	0.9020242914979757	0.9313271604938271	0.9269027882441597	0.909017059301381	0.8907506702412868	0.8838622552329507
e111	0.9481327800829875	0.9505420054200542	0.9525691699604744	0.9729299363057324	0.7536337209302325	0.7197724039829303	0.7502191060473269	0.7699248120300752	0.6376811594202898	0.6154499151103565	0.5937254901960785	0.0	0.5185840707964602	0.9727352682497801	0.974	0.9453551912568307	0.9493006993006993	0.9227504244482173	0.9610516066212269	0.9661620658949243	0.9536256323777403	0.9647577092511013	0.959546925566343	0.9614711033274956	0.9634782608695652	0.952837140751658	0.9329173166926678	0.9191919191919192	0.8882591093117409	0.940379403794038	0.9575191163976211	0.9065495207667732	0.9109274563820018	0.9648622981956315	0.935862691960253	0.9350180505415162	0.9607142857142857	0.9624876604146101	0.9392173189009159	0.9441984056687334	0.9227504244482173	0.9863945578231292	0.9432684165961049	0.8992869875222816	0.9510373443983402	0.9423701298701299	0.9318181818181818	0.9521857923497268	0.9470790378006873
e112	0.9198581560283688	0.9325533379215416	0.9257759784075573	0.9546925566343042	0.7814052519517388	0.7512127512127512	0.7123534715960325	0.766566265060241	0.6359761295822677	0.6277310924369748	0.6584454409566517	0.5185840707964602	0.0	0.9655172413793104	0.970970970970971	0.9321231254932912	0.9410729991204925	0.9228813559322034	0.962135922330097	0.9597495527728086	0.947502116850127	0.9565602836879432	0.9528455284552846	0.954225352112676	0.9553805774278216	0.9474852071005917	0.9238020424194815	0.908307210031348	0.892914653784219	0.9337568058076225	0.9486740804106074	0.910174880763116	0.9120879120879121	0.9609895337773549	0.9417040358744395	0.9389587073608617	0.9542600896860987	0.951195219123506	0.9401993355481728	0.9433628318584071	0.9210526315789473	0.9829738933030647	0.9370748299319728	0.9014209591474245	0.9423558897243107	0.9346938775510204	0.9272567922874672	0.9221052631578948	0.918194640338505
e64	0.9169329073482428	0.9248971193415638	0.9096385542168675	0.9218106995884774	0.9542314335060449	0.9359605911330049	0.9581920903954803	0.9643183897529735	0.9620493358633776	0.9745222929936306	0.957962813257882	0.9727352682497801	0.9655172413793104	0.0	0.7237163814180929	0.6929012345679012	0.7074074074074074	0.7581168831168831	0.8021276595744681	0.6425619834710744	0.7047451669595782	0.6686507936507936	0.6857142857142857	0.6859344894026975	0.7164179104477612	0.6824712643678161	0.6889226100151745	0.7126269956458636	0.8063186813186813	0.7945945945945946	0.8009950248756219	0.793584379358438	0.8440677966101695	0.7370689655172413	0.7723132969034608	0.7906976744186046	0.8	0.7790178571428571	0.7758346581875993	0.7758007117437722	0.7779552715654952	0.8793103448275862	0.7661691542288557	0.8341307814992025	0.743801652892562	0.7593167701863354	0.7705479452054794	0.9135021097046413	0.9302809573361083
e65	0.9303178484107579	0.9376470588235294	0.9284903518728718	0.9047619047619048	0.9641472868217055	0.957542908762421	0.9586114819759679	0.9719626168224299	0.9663409337676439	0.9824380165289256	0.9675967596759676	0.974	0.970970970970971	0.7237163814180929	0.0	0.8071065989847716	0.8068669527896996	0.8311444652908068	0.8370165745856354	0.7530266343825666	0.8004032258064516	0.7494089834515366	0.8170055452865065	0.7946428571428571	0.7947019867549668	0.8257575757575758	0.8260162601626017	0.8155802861685215	0.8658346333853354	0.8314855875831486	0.8975332068311196	0.8773291925465838	0.875	0.7768595041322314	0.8358862144420132	0.8441558441558441	0.8615384615384616	0.7837837837837838	0.8725314183123878	0.8308351177730193	0.8462962962962963	0.8411214953271028	0.857685009487666	0.884469696969697	0.831758034026465	0.859375	0.8387096774193549	0.9170731707317074	0.9389221556886228
e66	0.8878591288229842	0.8936936936936937	0.8779840848806366	0.9026047565118913	0.9032258064516129	0.9020044543429844	0.9415708812260536	0.9105219552609777	0.9411276948590381	0.9511609287429944	0.9208211143695014	0.9453551912568307	0.9321231254932912	0.6929012345679012	0.8071065989847716	0.0	0.6341085271317829	0.746031746031746	0.7730263157894737	0.7037037037037037	0.6950354609929078	0.6841294298921418	0.6816939890710383	0.6953242835595776	0.6842900302114804	0.6267166042446941	0.6796973518284993	0.6674968866749689	0.7565011820330969	0.7863247863247863	0.7952127659574468	0.7358262967430639	0.8231292517006803	0.8021806853582555	0.7651296829971181	0.78328611898017	0.7800289435600579	0.832	0.7427440633245382	0.7645390070921986	0.7799227799227799	0.9106463878326996	0.7439024390243902	0.812987012987013	0.7376171352074966	0.7163398692810458	0.7468706536856745	0.8922374429223744	0.8940639269406393
e67	0.9131334022750776	0.91991991991992	0.9073170731707317	0.9322916666666666	0.9248704663212435	0.9195775792038993	0.9482948294829483	0.9351598173515981	0.9497206703910615	0.9559352517985612	0.9304769603880356	0.9493006993006993	0.9410729991204925	0.7074074074074074	0.8068669527896996	0.6341085271317829	0.0	0.661641541038526	0.7077922077922078	0.6937618147448015	0.6843003412969283	0.7064220183486238	0.6710097719869706	0.6566604127579737	0.7153024911032029	0.680998613037448	0.6832844574780058	0.7503392130257802	0.7191489361702128	0.7688266199649737	0.7528830313014827	0.6989869753979739	0.7925801011804384	0.7937743190661478	0.7056672760511883	0.7298747763864043	0.726605504587156	0.8449304174950298	0.66	0.7198581560283688	0.776416539050536	0.8958333333333334	0.7054908485856906	0.8028169014084507	0.6788685524126455	0.6777777777777778	0.698961937716263	0.9164969450101833	0.9174311926605505
e68	0.9166666666666666	0.9147727272727273	0.9029574861367837	0.9465558194774347	0.9139072847682119	0.9094457455113193	0.9409937888198758	0.9259581881533101	0.9330357142857143	0.944110060189166	0.9140625	0.9227504244482173	0.9228813559322034	0.7581168831168831	0.8311444652908068	0.746031746031746	0.661641541038526	0.0	0.7106796116504854	0.7450331125827815	0.6885758998435054	0.7197346600331676	0.7367668097281831	0.7079207920792079	0.7535545023696683	0.7385377942998761	0.6834924965893588	0.7556675062972292	0.6527777777777778	0.7335526315789473	0.7917888563049853	0.6857142857142857	0.7610759493670886	0.7904929577464789	0.7104825291181365	0.7427184466019418	0.7316666666666667	0.8490230905861457	0.6882530120481928	0.678391959798995	0.7837078651685393	0.9088888888888889	0.7039877300613497	0.7544910179640718	0.7149253731343284	0.7031700288184438	0.7477064220183486	0.9238820171265462	0.9237368922783603
e69	0.9531428571428572	0.9557522123893806	0.9442658092175777	0.9668174962292609	0.956766917293233	0.9517543859649122	0.954140127388535	0.9627766599597586	0.9602094240837696	0.9657258064516129	0.9560632688927944	0.9610516066212269	0.962135922330097	0.8021276595744681	0.8370165745856354	0.7730263157894737	0.7077922077922078	0.7106796116504854	0.0	0.7726269315673289	0.7254509018036072	0.7133182844243793	0.8031634446397188	0.7585470085470085	0.7693920335429769	0.8035190615835777	0.7811501597444089	0.8162650602409639	0.7731629392971247	0.734966592427617	0.8587155963302753	0.7697262479871175	0.8094262295081968	0.8561320754716981	0.729490022172949	0.7607758620689655	0.740990990990991	0.8324607329842932	0.7702205882352942	0.7239130434782609	0.8247787610619469	0.8884615384615384	0.7317554240631163	0.7837837837837838	0.7841328413284133	0.7535714285714286	0.794921875	0.9538288288288288	0.9513574660633484
e70	0.9069264069264069	0.9232365145228216	0.8989795918367347	0.9255172413793104	0.955767562879445	0.9364686468646864	0.9554794520547946	0.9554317548746518	0.9647619047619047	0.9743589743589743	0.9491803278688524	0.9661620658949243	0.9597495527728086	0.6425619834710744	0.7530266343825666	0.7037037037037037	0.6937618147448015	0.7450331125827815	0.7726269315673289	0.0	0.6121673003802282	0.6639839034205232	0.6010830324909747	0.6082474226804123	0.6514851485148515	0.7146892655367232	0.7073906485671192	0.75	0.7738264580369844	0.7509433962264151	0.7986577181208053	0.7510917030567685	0.830155979202773	0.7330415754923414	0.7579143389199255	0.7724770642201835	0.7632575757575758	0.8209606986899564	0.759349593495935	0.7795698924731183	0.8025276461295419	0.8601190476190477	0.7487266553480475	0.8471337579617835	0.7237288135593221	0.7566718995290423	0.7438162544169611	0.9151643690349947	0.9195767195767196
