	e100	e101	e102	e103	e104	e105	e106	e107	e108	e109	e110	e111	e112	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97	e98	e99
e110	0.6435774070241155	0.648497069942957	0.6241971216379787	0.7201446353225011	0.3855472205670028	0.3865543798102085	0.526989149851895	0.3750981836671244	0.47275640966152344	0.4433916741821116	0.0	0.35791172467074206	0.41183634947025355	0.7674434003860813	0.7983631782939891	0.6606905449765061	0.6919319047170944	0.645399270446393	0.7306369789299265	0.7392853122224977	0.6920881969388077	0.7406237596713922	0.7083394298334927	0.7344436137999143	0.719617239219841	0.673221218206351	0.6386694373570126	0.5905696904144592	0.5767485861463716	0.684629298930458	0.6973200600966334	0.6218206564121284	0.6479129861301306	0.7454000886749029	0.694261475843217	0.6722196321165792	0.6801419035085436	0.7814035956478952	0.658702020526802	0.6871832756916012	0.6870614449650794	0.8690546358441078	0.6796454233841825	0.6161284706838943	0.694757611503789	0.6669991082828216	0.6780581664295771	0.6166730922927768	0.6377841495899521
e111	0.7286812965799229	0.7286457569992372	0.7159868587874945	0.7929796361369846	0.46438881414923316	0.47169447768117223	0.4514453684122839	0.5106445118638718	0.35749964920513766	0.3369925027086984	0.35791172467074206	0.0	0.31474699753993823	0.8061067697154297	0.80623336328411	0.7143691470089166	0.7282724170850524	0.6837729371157439	0.7541912565548816	0.7725187175173321	0.7319345650961939	0.775936238664257	0.7564674303249982	0.7647129461112324	0.7640503337447897	0.742830205626128	0.6785235482103201	0.6644592851496032	0.6202920556727985	0.7053841538901728	0.7448060821024651	0.6514742014417078	0.6403396019745052	0.7633147459236722	0.7138859568701109	0.6932894207347183	0.7112422729189364	0.7799706695147562	0.694542981609198	0.7074909451680705	0.7069195254161424	0.8797398051628279	0.7145291667340435	0.6270204267394678	0.7286959264605197	0.6956434305383953	0.701355174653448	0.7055865999565026	0.7254618661376538
e112	0.6831778780451254	0.7141668713847278	0.6888269609608595	0.7569190711958692	0.4762407568488017	0.48196344626188753	0.4307036731149156	0.5007415776294772	0.3419536973423774	0.31614337679366317	0.41183634947025355	0.31474699753993823	0.0	0.790773004696708	0.8127682716431189	0.7038585799063567	0.7184375317184033	0.6840454075547365	0.7538003079023173	0.7699326134921932	0.7256696338714074	0.7633362371917185	0.7517988959759407	0.7602767738000105	0.7521386462799193	0.7222180897223957	0.6711273943370757	0.6571373338962953	0.6290254328959056	0.7045851644862382	0.7443295347026465	0.6482294410841963	0.6537974684812495	0.7690328025389381	0.7245988715710691	0.7011828930591812	0.7155670638815428	0.7743465492948547	0.7026305644113325	0.7143613747522021	0.7063088027366407	0.8875766420309225	0.7113551824473722	0.6316433427165343	0.7224767380629878	0.6900155004816266	0.7009996103940105	0.6705707252065866	0.6850858515917896
e64	0.6654270882317229	0.6647772466172656	0.6476360665830639	0.6265494473761445	0.7655547855073636	0.752684036986609	0.7894330463882863	0.7620810250181614	0.8024218086160397	0.8050167316795872	0.7674434003860813	0.8061067697154297	0.790773004696708	0.0	0.4985834543362448	0.48055689388737644	0.48449705410973753	0.5189115028680091	0.5069977560875772	0.3981657297741629	0.4738860346555589	0.4308064195718104	0.3968694979466179	0.44263818166565694	0.43144648529460866	0.4616727963131786	0.5157533291610142	0.5302557902259293	0.5779857431418218	0.5417092373103038	0.501749912333515	0.5974570664716444	0.6065834174882063	0.49980802285132053	0.5523668908982047	0.5512779883325961	0.5360639105247766	0.5435420520997861	0.5274088410030877	0.5340156320871245	0.5458991881825302	0.635013485712619	0.5216865207138742	0.5899656191241709	0.485721973834878	0.5475017477646782	0.5066958450962465	0.6529196836962837	0.6679514465075224
e65	0.7190646978750374	0.7114053982982107	0.7058072837460967	0.6516076918717767	0.7979000648345104	0.7901305660340934	0.793522794949721	0.7906410500563671	0.8001206074796825	0.8102399583221971	0.7983631782939891	0.80623336328411	0.8127682716431189	0.4985834543362448	0.0	0.5964019231862675	0.5495698563062422	0.6015372727558896	0.5635695959649216	0.5280879498939557	0.5783007902631414	0.5228175180338921	0.5562019409737925	0.5502392570358816	0.537528110751961	0.6141933370990181	0.6241307792565158	0.6319220231749293	0.6521801440986552	0.5875665271794641	0.6178046609795663	0.6657342558094099	0.6377695610539231	0.5264727483575683	0.6216552322094643	0.6357377384990487	0.6062632144368914	0.5836040305279014	0.6111832354627854	0.5730888269917125	0.5616788685615325	0.6125245158405043	0.6201366313692237	0.6626540241063277	0.601895667672201	0.6445033356727762	0.6044830449766695	0.7066567717442362	0.7034929949240678
e66	0.5938285141057065	0.575508203932712	0.5752092120887131	0.607573388793241	0.6544684596174887	0.6642823229102359	0.7329011713070398	0.6502028196128686	0.7267271186924189	0.7312741151728279	0.6606905449765061	0.7143691470089166	0.7038585799063567	0.48055689388737644	0.5964019231862675	0.0	0.3832038099301692	0.47397907426926744	0.4950633164333689	0.46126770039092196	0.3863400235870743	0.46290966247053883	0.4422882939243528	0.45106086996036027	0.3863519296929268	0.36095247673104675	0.4015382042219058	0.42884610982456917	0.47440056756166626	0.494824682150824	0.4948861850661658	0.45626436119280694	0.527938431094657	0.5537850590948403	0.49000596914570377	0.5114834335973746	0.4633222850359375	0.6087548267975816	0.4551753312623998	0.46280117627877276	0.5065053229027574	0.7466334886864298	0.42736500013805034	0.5011507645896566	0.44821712593279633	0.4423458275734749	0.4239172227275136	0.5724780306794085	0.5808196628697888
e67	0.6347230720491657	0.612182371512389	0.6012480552359118	0.6266700996218677	0.6996353986557716	0.6877213270521122	0.733630136062308	0.6894682066239636	0.7355857627047065	0.7281739447303469	0.6919319047170944	0.7282724170850524	0.7184375317184033	0.48449705410973753	0.5495698563062422	0.3832038099301692	0.0	0.443655927457245	0.48413484349429525	0.43116798673244006	0.38388044181812486	0.4335232425267708	0.4085722074403208	0.4142258711519886	0.40680819013433134	0.4371448758019422	0.43059226689619334	0.5031287845887097	0.46233217487349154	0.4527198674754977	0.45858852308958864	0.42883072237831243	0.47868037990648493	0.5151654772642879	0.4651758815335083	0.46159036593513364	0.43379862866591723	0.5738675266342311	0.39753056523981073	0.41109329878730777	0.49496063245207655	0.7134718222820479	0.40340732593740325	0.4933076110695947	0.39740924452905013	0.41188310521918386	0.41213614260255543	0.6131300907620744	0.6145907480775206
e68	0.610776031708845	0.6008489039920076	0.610321549557897	0.6435647544956572	0.6585908614598401	0.6539624672561846	0.6911661112901125	0.649062089877224	0.6925788879716663	0.6923632392830275	0.645399270446393	0.6837729371157439	0.6840454075547365	0.5189115028680091	0.6015372727558896	0.47397907426926744	0.443655927457245	0.0	0.4689568224758699	0.4772356708307186	0.4263078885178802	0.47553514793904766	0.48554489873083845	0.471764631964744	0.4602031585906536	0.4666979586393966	0.41844107918850704	0.469363781036457	0.4119220043308809	0.46440378168080343	0.50792456709306	0.45040781522986745	0.48343686025047505	0.5448641483680994	0.4639934884906715	0.5051577535166869	0.47186256207670724	0.5855830944341907	0.43089333260215873	0.42488491501172587	0.4994585717255375	0.7193051736834603	0.46051239398731786	0.46888435624425245	0.42846465058355837	0.4593313757368847	0.4740906565466854	0.612031019008714	0.6185245285250137
e69	0.6561298364011279	0.6522933132854968	0.6538339378164486	0.6754424377855108	0.7313919940236489	0.7308782963385095	0.7376037235218057	0.7277171779992212	0.7551079440332434	0.7532045339723344	0.7306369789299265	0.7541912565548816	0.7538003079023173	0.5069977560875772	0.5635695959649216	0.4950633164333689	0.48413484349429525	0.4689568224758699	0.0	0.49136034452855015	0.4272837434410953	0.39092173655526896	0.5338606872812297	0.48065545287430056	0.4581803809330565	0.5515299588560658	0.50817439012143	0.5593660815492543	0.5392324016720362	0.44505442546435997	0.556094309294334	0.49997256881944496	0.538309295944055	0.5587122177444839	0.46290283972913737	0.5120787003162637	0.4296240894022884	0.5048264897505123	0.5050125838767253	0.4434353358567231	0.5466799418001608	0.6443397756222837	0.45911568055008684	0.49755958089988045	0.4882155269604331	0.4899153086566722	0.4888512377398838	0.6753163076663196	0.6701805780572099
e70	0.6317324226192982	0.624976901400828	0.6314420294516346	0.6165892689133888	0.747325467704197	0.740687484882383	0.7679566612093636	0.7260530958802842	0.771054320494207	0.7842656783821866	0.7392853122224977	0.7725187175173321	0.7699326134921932	0.3981657297741629	0.5280879498939557	0.46126770039092196	0.43116798673244006	0.4772356708307186	0.49136034452855015	0.0	0.37867244909881886	0.43840102077060555	0.3412540006936251	0.3420329657185828	0.36806153666559743	0.48895684496282793	0.4824956332029699	0.5220510345932827	0.5247681363102239	0.5090206514225615	0.4697654330782748	0.532505697646704	0.555766456850447	0.48801042224207786	0.496808628935077	0.5078008912116617	0.47005698884962754	0.5272831405327181	0.4711314905601872	0.4873285204043292	0.5336688388263188	0.6583237736163323	0.4608547298734114	0.5689807224772342	0.4366953166721316	0.5137845010926589	0.4708767659452227	0.6209384469120729	0.6390269000191215
