	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
e83	0.23931657572448978	0.3579735304455782	0.2383109740620748	0.1816612048222789	0.13604045275935375	0.13061490165561224	0.19253933042602042	0.17308593465816327	0.20458027214115648	0.20117633150255101	0.1473324135535714	0.16782572667091838	0.2057020759855442	0.1542314235238095	0.16789560881377552	0.11159957257738094	0.18660936917857143	0.22041239162585033	0.12884598149489795	0.0	0.24450591133588434	0.13274394839795917	0.10478601406292518	0.15269943101190475	0.2785052556717687	0.1823331868920068	0.15006307702465987	0.1873993082355442	0.21616290606802724	0.18231064491496599	0.1790029053435374	0.1459551639489796	0.15025128469982993	0.14254989435969387
e84	0.12138197499234694	0.14465370539540817	0.33621279320238096	0.28922815324149664	0.2995993331292517	0.26442621198299315	0.16651146766836739	0.1643337159107143	0.12679220136309524	0.2637361422585034	0.22168263001700683	0.24338157828231294	0.2995913006887755	0.3038205362083333	0.21588522795578236	0.2524148627942177	0.15134782083078233	0.3545286949481292	0.3182621108018707	0.24450591133588434	0.0	0.2990809715654762	0.2557787039702381	0.3094030342389456	0.1095778553307823	0.3642800659693877	0.32576587705102045	0.28211642474829934	0.08994311037670069	0.33286254144472793	0.36241998152125854	0.23259832338690475	0.3118784044234694	0.2495831229982993
e85	0.28628878125170065	0.4041697172244898	0.19283301727806124	0.14420009643112244	0.10228216800085035	0.12815009827636054	0.24098271192261905	0.22087729437585035	0.2804239006054422	0.23140058866071428	0.17945961140561226	0.20189539914710886	0.18511163994812924	0.1590850658197279	0.20478979635459185	0.1562926776147959	0.24276675353741495	0.20940971856292517	0.12101637265136053	0.13274394839795917	0.2990809715654762	0.0	0.18485489459013604	0.16462721122108845	0.3234679729404762	0.14721096345493195	0.15931809834438776	0.17818847787840136	0.2652923637125851	0.16823426357142857	0.16841923193707484	0.19797728266666667	0.14164076416241494	0.14923827096683676
e86	0.24469503240136053	0.3698121783469388	0.24386317590391154	0.2214598019498299	0.17037148285799317	0.147314759667517	0.1880821639498299	0.20216705687074826	0.21274596988605443	0.19086804249914965	0.16923920420493196	0.17417413744812923	0.21643900935119048	0.1714930802568027	0.18058659104506802	0.1530989007627551	0.18843655095918369	0.25022589171088433	0.1485035656020408	0.10478601406292518	0.2557787039702381	0.18485489459013604	0.0	0.12698356031122449	0.29682891665476197	0.2207519484294218	0.1217545609090136	0.2187445945110544	0.23843283588605443	0.1458743140952381	0.1595758415969388	0.18036113581122448	0.12142130059948979	0.15287682260119048
e87	0.2872983973027211	0.4035085791207483	0.2384740110994898	0.22795966991581634	0.17962955106207482	0.15008836872704082	0.24901922230187074	0.25036988046938774	0.25955701684183674	0.22845574730017004	0.2067163612695578	0.22161227703146258	0.21094440938010206	0.17567275208163266	0.21833153261649663	0.2105060429515306	0.2392806507040816	0.2875811151003401	0.15755156907823128	0.15269943101190475	0.3094030342389456	0.16462721122108845	0.12698356031122449	0.0	0.3168847773401361	0.20208568387329934	0.0957268639787415	0.23753332780017009	0.28207195488605447	0.12884353760544218	0.13502953501360546	0.22084099039795915	0.11856059570663266	0.15826885277465988
e88	0.11688345202040817	0.13816723957482993	0.36391423755187075	0.3181875762372449	0.32220568163010205	0.2697338556607143	0.19853465983758503	0.20998550118877551	0.15587715266666669	0.2894127100484694	0.24677574794132653	0.2690158553052721	0.3239663544855443	0.3297842227074829	0.23280619652636053	0.2944864187576531	0.16844616625680273	0.41472819427891155	0.34690540854421764	0.2785052556717687	0.1095778553307823	0.3234679729404762	0.29682891665476197	0.3168847773401361	0.0	0.3848493980314626	0.34455811096003397	0.2884627188341837	0.14224171546258502	0.33936191577210884	0.36986827411394557	0.2952323745306123	0.34491618037500005	0.2723620178630952
e89	0.3417678494107143	0.47814467887670065	0.20759872851530614	0.1686965848197279	0.13920005735034013	0.17471746305442176	0.30823617650170065	0.29406486499574824	0.32410893848044214	0.2854024121547619	0.24135086066666664	0.2638040747482993	0.23196270200510205	0.20359185883758504	0.26550881537585036	0.21596058706802723	0.30111926330017	0.2016103725807823	0.14951708550935372	0.1823331868920068	0.3642800659693877	0.14721096345493195	0.2207519484294218	0.20208568387329934	0.3848493980314626	0.0	0.18045782976360544	0.19011708812244899	0.34214804973214286	0.19058294150765304	0.15174065051955782	0.272282710289966	0.17111951461734692	0.20134730084863947
e90	0.29651702808078234	0.4287380688613946	0.21400853758673472	0.20414485239965985	0.13867193102891157	0.13449386943537414	0.24756140830102036	0.24819008726955782	0.2716077876147959	0.22403603095918367	0.19245716232312926	0.2133762590340136	0.2072738382346939	0.15573053564030614	0.2130199051802721	0.1921364077568027	0.2497200610739796	0.2570539243477891	0.11895185496683672	0.15006307702465987	0.32576587705102045	0.15931809834438776	0.1217545609090136	0.0957268639787415	0.34455811096003397	0.18045782976360544	0.0	0.2240930401207483	0.30684938267772105	0.11626969920833331	0.10485184402636055	0.23068584781377552	0.09430526136054422	0.16199727504591835
e91	0.23620224744132653	0.3804114307406462	0.1912878883945578	0.11955336309013606	0.1481957652602041	0.16708358773469387	0.21878356564625853	0.21660776029846937	0.2665181515365646	0.21720515860884354	0.1747875815612245	0.19414523736904762	0.18774100811054423	0.18759648474234697	0.18349374817857142	0.17847670201020407	0.24073301990561224	0.23876099921513605	0.1968748554532313	0.1873993082355442	0.28211642474829934	0.17818847787840136	0.2187445945110544	0.23753332780017009	0.2884627188341837	0.19011708812244899	0.2240930401207483	0.0	0.2779730128120748	0.20338930932568028	0.20993552135459187	0.2564229040042517	0.21575899330442178	0.1660240386105442
e92	0.13819232440816326	0.17145151273129253	0.3365359057882653	0.28579986844132654	0.28216924120323134	0.2393945606964286	0.17156918217091838	0.13840660845408165	0.11600398549489797	0.2674999353460884	0.21288132673554422	0.24143419080867348	0.2933569498035714	0.2912873963758503	0.2130328272372449	0.23368660139370748	0.14777639747959187	0.3405655776734694	0.29851016454591833	0.21616290606802724	0.08994311037670069	0.2652923637125851	0.23843283588605443	0.28207195488605447	0.14224171546258502	0.34214804973214286	0.30684938267772105	0.2779730128120748	0.0	0.3134365736513605	0.3430191354472789	0.19286328830782312	0.29759163999404764	0.2396845876930272
