Eigvals	24
3.0457518925216207	1.3365281423698407	0.5518382530771658	0.2935003688092924	0.2010803426670183	0.14585382918734732	0.11460756189524257	0.07195626644854308	0.05530784396493164	0.051246394307906375	0.03884721666315833	0.02822531923313163	0.023295624758829965	0.018861878761089128	0.012509868532063394	0.00806543069163964	0.005242926633978254	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	24
0.5073953671782897	0.22265378516449494	0.09193137948321144	0.04889456943771635	0.03349820927646154	0.024297959855687196	0.0190926076716974	0.011987278519003068	0.009213798361360399	0.008537196716603202	0.006471603222526069	0.00470208891642923	0.003880845352891882	0.003142222425652573	0.002084033618353363	0.0013436295245465375	0.000873425275075109	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	24	24
e100	-0.030814665905039694	-0.35007389414910656	0.4614892100377054	-0.14978500044804435	-0.08832273018928083	0.19458154305194952	-0.04802807063821739	-0.009235178693734346	0.0050149151415501405	-0.005497830421792744	-0.02456976701635009	-0.005463201417360896	-0.008024229181417122	-0.011971965405745414	-0.006415308758308733	0.0020137462820926516	-0.009704165476186107	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e102	-0.09779539611785035	-0.5664177589452221	-0.08820977847381388	-0.04940780198387459	-0.020887417458652035	-0.045385829227877636	0.0787449377808653	0.08335105042400952	0.009192003090258008	-0.1295459920236891	0.05278503324299547	-0.00463517210467108	0.014636828739927258	0.021969417835716758	-0.0004683300472140322	0.018164738956746102	0.004892912908214715	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e103	0.4579681844174122	0.024567993039210385	0.015269941828468674	-0.20773953157325267	-0.027941049665895556	-0.15277682741600845	0.021899813597416877	-0.0559307547537616	0.0665328383728275	0.05708425174184002	0.05775732009184282	-0.013188463825948184	0.014035855436855255	0.007645385013650966	-0.020547990550021503	-0.0028469913129407836	-0.0083375746964504	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e104	-0.3648797569940604	0.11665872645668682	0.010683571183834601	0.0626119177445475	-0.08169467989840404	-0.0697716136000374	-0.14502519289779792	0.03793111018822331	0.033413500899544216	0.03049192842683065	0.042468582369510295	-0.014920812663751311	-0.0009955421877790556	-0.03410159066894407	-0.02884604119200801	0.015590721301408018	0.010656455816517026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e105	-0.4336108530135109	0.18052979590939855	0.011438846668701519	-0.0017604726449505898	-0.04746987884365849	0.03171843587946721	-0.0452581514540741	-0.029532034794059324	-0.08985466963853776	0.0014778600042893773	0.01806518647563383	0.03253904159864691	0.030893140724877453	0.06186342156344937	-0.028831424447922	0.009917134420675832	0.0025335834708623936	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e106	-0.45824142366599546	0.12031007882876182	-0.06705676371787983	0.03879554222550796	-0.1049034255802315	0.05196452687676409	0.0956353006626474	-0.0931393659874744	0.028235138675832067	-0.0011585866402860684	0.039008216069065973	0.06798371342517572	-0.0282603666767169	-0.03527949656093949	0.023150370814596154	-0.012204117943875598	-0.007420502388297256	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e107	-0.47356526099459184	0.2276477069174082	0.004668328914376704	-0.12831320887847072	0.13160530797411116	-0.005299527578642943	-0.05499581227308792	-0.01699723563514131	-0.0672475846381031	-0.024936148215085486	0.04486610426312241	-0.03536794520444199	-0.08093731218114265	-0.0014228123795250647	0.005663891725219245	0.005230591988531321	0.01611237825212089	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e108	-0.4400990744864449	0.13356570887638114	-0.05955409438565676	0.011815929651715476	-0.025930314431533423	0.035832949256304106	0.19128140571605512	0.02419199086285581	-0.05919785542249152	0.048190697609329126	-0.021700811009886238	-0.06550114444232594	0.021654074440772494	0.0029655612489719774	-0.002854552585139075	-0.009977879062154794	-0.005284440715025214	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e109	-0.3764477776210764	0.10746824033264919	0.03746185322556566	0.07411337047176482	-0.06622282266885363	-0.05711058910605542	-0.06137037685208837	-0.04471242614003	0.07083834245758266	-0.020828674644178726	-0.06489613077405229	-0.05397241303954165	0.02887330310877521	0.038922490231706075	0.0421109300369026	0.008939690395312309	0.006969069067138463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e110	-0.4006231168017269	0.20919444616608246	0.011593852967435364	-0.07137922813740655	0.131844479004139	-0.016841094197757644	-0.07667092743808626	0.05929068565027063	-0.007352928168830175	-0.026871770594371777	0.008126065578464289	0.01087668022109592	0.062176938417739684	-0.018762645107170673	0.02900330083284619	-0.02501761562693646	-0.029893105417297283	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e112	-0.4479909275217012	0.14463545250558463	-0.021460758082736058	-0.046518864664132145	0.13599203559710893	0.05166941737641156	0.10136993564547238	0.025986518507529317	0.11962477016175413	0.007611008522736691	-0.030337197354468496	0.028048753325209175	-0.003072805555847434	-0.006421960401870227	-0.03381105500572097	0.020857319855656	0.007172482644491497	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e80	0.3032489531177215	0.08560860387139385	-0.015792749715445923	0.05536072191028575	-0.08217158284370607	0.03587889305139792	0.009120253843768711	0.020337146411617737	-0.047497318468262224	0.06158788311403242	0.002188301746950028	0.02711788375459028	0.048848433630435686	-0.01823102824531435	0.008842714212460266	0.045270932877709176	0.01218248820497298	0.0	0.0	0.0	0.0	0.0	0.0	0.0
