	e100	e101	e102	e103	e104	e105	e106	e107	e108	e109	e110	e111	e112	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97	e98	e99
e110	0.284915132325	0.27919069804599994	0.2839122200525	0.346290694781	0.15173261123175	0.11956295094474999	0.31782502044149996	0.17530484927925	0.2696678728015	0.263036632501	0.0	0.20073069094574997	0.21577556193125003	0.44156463305825006	0.517468334401	0.34530429232450005	0.381388974031	0.34050315267375003	0.3788656605495	0.351635916489	0.36628727859024995	0.402979078878	0.31708579699300005	0.37110125359300006	0.34145975825099995	0.32824194501775	0.31639108026599994	0.34062044288775	0.3425268685835	0.35425678295325	0.373661759843	0.30410056618750003	0.34580153521699997	0.4398231651385	0.38631889276525	0.3204464887695	0.31713747643624995	0.466047302985	0.3269912499245	0.31519662931549997	0.4105312237395	0.43619889058625	0.3108182465975	0.32762923605550004	0.36719774338199995	0.33602479962750004	0.34177532239600006	0.26452731218325	0.31580713205500005
e111	0.39646110878374996	0.37203003122375	0.36353921772725	0.46009352625524996	0.1609046622335	0.1706944613435	0.20320817843125	0.34058547183849996	0.19872971182975	0.13637061371524997	0.20073069094574997	0.0	0.12321108088499999	0.4048474682059999	0.48960672322125004	0.36942505001424997	0.36082064255275004	0.33531554174949996	0.3483178575702501	0.37791725779075	0.371290876816	0.38369617324724997	0.39521221235325	0.36929547015175	0.36700566384725	0.379175824954	0.35299558285325006	0.35213951834	0.30983276216825	0.338590745364	0.38558161637625	0.33707116807925	0.33622569557274995	0.41410277458925	0.351772038895	0.35943228686275003	0.3837213115125	0.42697763137175	0.37187713385275	0.36388240492625	0.37390747482975	0.4117372535045	0.40439160386375	0.37196709442725	0.37000521995225	0.35247063533175	0.36443610379775	0.3463020497905	0.40928503883274997
e112	0.38160621731375	0.37828378854925	0.36149682591075	0.44171787353675	0.20142389176449998	0.2023767556685	0.18054716852425	0.326828934728	0.15858522998425	0.12528695710025	0.21577556193125003	0.12321108088499999	0.0	0.4252873253295	0.48301927058175	0.38812866103125	0.38462462729375	0.359892741376	0.37566545375675003	0.38689786565275	0.375126249167	0.38981323251375	0.39819934078525004	0.38700651404724995	0.37542546076475	0.3867422205195	0.36653253930575	0.3681780059545	0.34166059228074996	0.3432356216845	0.40395488084424996	0.35450709727874996	0.36373908527575	0.42443214666025	0.383205031737	0.37988374816475	0.3997836907665	0.44229475948975	0.39661254401225	0.38526460700575	0.40350981515974993	0.41554843538950004	0.41453447493125	0.39119596885725	0.37141379605375	0.37546732150674994	0.37524529732774997	0.3477414078785	0.39629828477775003
e64	0.39889704088125005	0.37143820900225	0.37364462457225006	0.40946150518775004	0.4259491112125	0.4336766966915	0.44723653900175	0.49147583943949996	0.45087538101425007	0.43346280312575003	0.44156463305825006	0.4048474682059999	0.4252873253295	0.0	0.18044229684274998	0.29022678163125	0.26939178923425	0.27764647479599996	0.22328972885925	0.13906269380625	0.14705421469799998	0.09241072792024999	0.23091722098175	0.17203831194975	0.20810311553225	0.26903782377249996	0.27993179168675003	0.18917592044300002	0.23412535152275	0.137434741625	0.36265352895675	0.30317624540575006	0.23487928581275	0.11296062483324999	0.2823630012435	0.24221755821475	0.2926855286344999	0.10571032630024998	0.34289383805925	0.30035365249225	0.25089178724425	0.1386558641895	0.29295667294175	0.32846046808275	0.24941862147625	0.27963801679524997	0.22377722507725	0.32454047553	0.40678359130475006
e65	0.494723854906	0.4949644958175	0.47594002418950004	0.47715583476	0.5212832821737501	0.51242704329725	0.4856672338125	0.55732838369325	0.48741222543350005	0.4899370694505	0.517468334401	0.48960672322125004	0.48301927058175	0.18044229684274998	0.0	0.43506763064699994	0.41827574560999997	0.41483397319024995	0.36237659592250004	0.2670872560175	0.22440006500625	0.17425892885300004	0.37341410917400003	0.319653128407	0.35227327065200004	0.41221235717774996	0.4242982124175	0.33301012370475	0.3571862578785	0.23223645529275	0.48121206484699997	0.43972385294499994	0.3487631602155	0.1380078781945	0.40199689319974996	0.36435775858700004	0.4075726279142499	0.135666967383	0.4765050672045	0.42874439477699994	0.3955970644105	0.17572669458725002	0.437739697029	0.46266267419900003	0.289649574177	0.42230168051899997	0.362513786073	0.43321902661875	0.48738608789000004
e66	0.32842263541899996	0.256245303107	0.27635221817850003	0.36148569664049995	0.33612123282975	0.33631101590475	0.44056945609950005	0.40056335208575	0.409007887269	0.42304379511199997	0.34530429232450005	0.36942505001424997	0.38812866103125	0.29022678163125	0.43506763064699994	0.0	0.12314157279849999	0.17730097945974999	0.1900541100145	0.22220450599849997	0.24581138706725	0.31087987030700004	0.1888188552995	0.16073101242499999	0.1390924124255	0.11333592566925	0.1182748674435	0.15137426713575	0.19962946816149996	0.27737514924475	0.24917510258999997	0.16476323361150003	0.243836685352	0.32343881646700007	0.18440883352625	0.24170495649499998	0.23482021352325	0.346785324241	0.207856510691	0.207573425326	0.18085831561500001	0.32722212244575005	0.21487578108849995	0.211139236957	0.27768583700800004	0.188147335852	0.17520307679750002	0.22469950375475	0.332865066216
e67	0.3651228822525	0.2917229494675	0.309535219176	0.39803215774949996	0.35784206777325	0.36647773260825006	0.449329078654	0.43980914833025	0.43568029207750003	0.4220281984035	0.381388974031	0.36082064255275004	0.38462462729375	0.26939178923425	0.41827574560999997	0.12314157279849999	0.0	0.12100736354575	0.14554027642099998	0.22913332332199995	0.23242810588925	0.282129967312	0.21484281552349999	0.1681295952405	0.1767594651705	0.14991617880875	0.13130790754300004	0.15848804898225002	0.164239910785	0.24411297271375001	0.203508269089	0.15819694724	0.196354020976	0.3042526088815	0.13898624317724997	0.2183207592375	0.22200625363675	0.32820433246249997	0.17029124748	0.193663244368	0.12421112379850001	0.2977494388852501	0.183172623289	0.1788113111295	0.23201648482649997	0.1588559210725	0.15867299995149997	0.26114783060775	0.36910524754650004
e68	0.32565282549874996	0.25802058825275	0.29071625989975	0.38251958691474996	0.311100510263	0.3263850683085	0.42956759487975	0.403573918767	0.42397855827275	0.40231070607474995	0.34050315267375003	0.33531554174949996	0.359892741376	0.27764647479599996	0.41483397319024995	0.17730097945974999	0.12100736354575	0.0	0.11756324944525	0.23601374201425	0.235903910785	0.27057990287725	0.21711376275324998	0.18923825899225	0.19198091257074998	0.175495201182	0.12345169702674999	0.176151001938	0.14453959314475	0.21917622659400002	0.19560474295575	0.10678690637275001	0.13507563393475	0.31202109247625	0.10373839694699999	0.16064085308425	0.16421206440150002	0.32381977535425	0.13065493137775	0.11911273805525	0.17192334293374997	0.287406408994	0.15073550000975	0.13853670159075002	0.20777318012225	0.10438026605275	0.14982588175325	0.2470603065985	0.35735136819725
e69	0.3529779788145	0.2865096230255	0.307158077919	0.39458632426150003	0.35716769317124997	0.36888918993774994	0.43080520473899997	0.43918148970074994	0.43670861988349996	0.40729349312749996	0.3788656605495	0.3483178575702501	0.37566545375675003	0.22328972885925	0.36237659592250004	0.1900541100145	0.14554027642099998	0.11756324944525	0.0	0.1965033296945	0.19445844798875	0.2085239550725	0.1956126559395	0.1650937904195	0.1707680595735	0.16922352134975	0.15732649683049998	0.14491443566124998	0.1504197710265	0.17619480123775003	0.266129442905	0.1515322910465	0.14079084250399998	0.262040264904	0.13158204410075	0.15317245411549998	0.15960673374825002	0.259924432133	0.18322097607450002	0.143737464457	0.16730024887699999	0.23229579849475002	0.159161006089	0.160896821902	0.19512695723299997	0.1148309271045	0.1134975817515	0.25869829727775	0.36903265174399996
e70	0.3171877637415	0.284373426439	0.280104705982	0.337526574699	0.35376227713275	0.34419793639775004	0.45003986774699994	0.39414022611024996	0.4064354341075	0.43050924251	0.351635916489	0.37791725779075	0.38689786565275	0.13906269380625	0.2670872560175	0.22220450599849997	0.22913332332199995	0.23601374201425	0.1965033296945	0.0	0.10338368363424999	0.1192179570705	0.121898973001	0.111805098753	0.11684394778650001	0.17663805142575	0.19462097413950002	0.12150360784874999	0.188601456646	0.11204347656824999	0.301569343253	0.232595350883	0.19449317001750002	0.16626116395399998	0.25822897164675	0.17858024517850002	0.24451157267425	0.1946369688465	0.3029785422455	0.2455275152525	0.247960082578	0.16614570929525002	0.22627468647299998	0.2786116997175	0.1983001858235	0.23080654150800003	0.1563184901055	0.23876791028025002	0.328966852959
