Eigvals	24
1.5385133614027728	0.980236376734351	0.36783415289839216	0.3216679749885324	0.27794917685797804	0.23818251431198295	0.2149640671390517	0.19578901060680737	0.1859441328775706	0.17850111080838682	0.15552605393316726	0.15253161440993118	0.1408006024003544	0.12624051200014308	0.1100694344806604	0.10446025055460402	0.09836933377093512	0.09203069866010909	0.07632127300738437	0.06797098194378484	0.06537335400158897	0.056203107290796236	0.018630286562876595	0.0

Proportion explained	24
0.26691258953251495	0.1700586008753164	0.06381456848648462	0.05580532111569525	0.048220663151050745	0.04132165067348638	0.03729354405099955	0.03396691451247725	0.03225895286959253	0.030967682774530016	0.026981801287202293	0.026462303941650014	0.024427121880924673	0.02190113053756414	0.019095653325250095	0.018122530930328028	0.017065833983689997	0.015966161043580004	0.013240774585308248	0.011792104806383864	0.011341449246225873	0.00975052754373379	0.0032321188460113738	0.0

Species	0	0

Site	24	24
e100	-0.06040435249896856	-0.4034713566337282	-0.03929611260848007	0.004035600571482011	0.04843203419966563	-0.031928962738121854	-0.005148134029702548	-0.03873989729128415	-0.06618057994379771	0.08686438067515945	0.19839670325034436	-0.0007818484372480869	-0.0014500488457471284	-0.02883370113693947	-0.14133892978684628	-0.04643017639757858	0.05465765922741855	0.007877758697046393	0.11231903527909642	0.00937368934917758	-0.03894020220555677	-0.029548460907401906	-0.0045833415371144826	0.0
e102	0.04789413446388123	-0.42156153758528675	-0.0038977294201194886	-0.020251944644335163	0.06642646712669642	0.029405654425755164	0.03291500593263494	0.0016574998028238128	-0.0861895994180459	-0.0614524253193755	0.019840622959407854	-0.01889224747448994	0.027663875008337994	-0.16397400679583057	0.16684511153694612	-0.09982043526659141	-0.07865880834595951	-0.04684880579440786	-0.03887889672224372	0.014964898768658568	0.01801743444927732	0.0026034018809194016	-0.006170349195303754	0.0
e103	0.16917051245163536	-0.24693817759276174	0.20428517085005046	-0.15790056143644232	-0.1494234314671969	0.14112428701578583	-0.04865916708152545	0.07552949598997459	0.22027040266297077	0.09312536915508081	0.009627331102916744	-0.047512730723738	-0.1137556826435806	0.03877295894359701	-0.0037979513025153816	-0.04630713741812678	-0.02866391616034461	0.027670919573645276	-0.029611604992827875	0.015421036090768302	-0.008655000601939376	0.0033653617926310262	-0.0011261530630545767	0.0
e104	-0.32757805765609305	0.10560664379907672	-0.0018890349966174127	-0.03272561546622399	0.07124119192509214	0.02178838986738433	0.1427739006265817	0.10098454317679434	-0.07410438584246205	0.07737239860620991	-0.03480560856951638	-0.04078542945824694	-0.1710866792759981	-0.04256695632881726	0.0010949802715649096	0.03605124827940653	0.022271808621477505	0.024208288649759453	0.05070383692326028	-0.04631878405657255	0.1420385082039755	0.014888964490086363	0.004380545227532249	0.0
e105	-0.25271897538698185	0.10933599928499882	0.05099504262762752	0.1059606368666104	0.01635179280158793	0.15138553230683693	-0.1330274885266951	0.0829767951259138	-0.12792983813868647	-0.02582658240147072	0.040319045548699195	0.01917651925773305	-0.02739885620776781	0.08519151095643325	0.10640382257366288	-0.0007698289248983227	0.05775679234222697	0.06734440744757919	0.04121081467791656	0.08235857336418761	-0.05784855258464603	0.0800079809370306	0.011708337407715458	0.0
e106	-0.297274219420404	0.10209416003955035	0.0017490798901108736	-0.025126975919961794	0.006174615327655806	0.10020651959385625	-0.10035389635614432	-0.09965353054113926	0.04748475502507252	-0.05193580304033345	-0.01986584923353449	0.29088396775310454	-0.05043792514727071	-0.0877750889981019	-0.07364569020607858	-0.006503523179857475	-0.027594244660298528	-0.030418411816004277	-0.02552792159243451	0.004165449166128912	0.022353247860109025	0.0006515005904215456	0.004100676357401053	0.0
e107	-0.36938326349668826	0.12643513082225996	0.03736489302124379	-0.021553467874807997	-0.04570945560534652	-0.024838211096360453	0.1264613566234369	0.09114553731858908	-0.06862582111215727	0.07173371225140165	0.006550289530061514	-0.029427806939720805	-0.040817126813307056	-0.055140010118636916	-0.0335815984046353	0.09138695968548265	-0.04537053785794139	-0.08025063766415085	-0.08460987642266721	-0.0023274792464480724	-0.14968354122734692	-0.01605350070329708	-0.007287373382497161	0.0
e108	-0.34518588397775674	0.059852343284350254	-0.0784830317929066	-0.03706905220482202	-0.0884830973654063	-0.004784084391491662	-0.05036814155894015	-0.0636381145755112	0.10714321239298578	-0.048574787795241874	-0.04780184987669191	-0.13297226521757063	0.07613825006696173	-0.09381385834598599	-0.02235037547670345	-0.04276901465931944	0.17285555230288027	-0.06326661416209543	-0.019513120135720895	-0.025266206513848758	0.0043312586972071914	0.07192219534865238	0.007495721116747802	0.0
e109	-0.2986350571308569	0.1053219095709727	0.06340985964212559	0.0393666331050482	-0.07681848079757989	0.03498598608935364	-0.16565403016822913	-0.13237494780663456	-0.03971878908055845	0.13389461518679258	-0.11197804923639575	-0.09271299115533634	0.07805022363355088	0.0006611778367770549	0.03927440112629867	0.020546069497024158	-0.08815943112143217	-0.008263551927495469	0.08028140866312787	-0.013611462809688571	0.014615516364097594	-0.09186156267529205	-0.006431739323219796	0.0
e110	-0.38236923895003966	0.05906987261908918	0.07020300868323398	0.027804488555642434	-0.057289370045559666	-0.09883282048125576	-0.031343926862762	0.043028005750023225	-0.022418044553477817	-0.039552441603631784	0.16514142011181387	-0.00924517829085481	0.10029869533130568	0.1337603964441619	-0.023754447382021145	-0.062143956638617756	-0.07620728774176162	0.009377145049864585	-0.09819261651340858	-0.06474391053604837	0.07332388197039762	0.015378272495096186	-0.00015306557073472757	0.0
e112	-0.3839003292611827	0.032144165000316915	-0.04605756475500916	-0.11458937394544602	0.031286069158157355	-0.1664591452147163	0.17135354638639794	-0.03932028611121497	0.16350766782148787	-0.09800498575684716	-0.020366068494556935	0.04031086462440122	0.024034515626911498	0.04655593947227791	0.07717019504612292	-0.016107562144208214	-0.020034353109800188	0.08502611756120906	0.07721898513815388	0.06610539374092252	-0.035628255269188044	-0.031193776590096818	0.00028261300554262184	0.0
e80	0.0913121116220311	0.030383837372668372	0.07571465147098537	0.010644158070132085	0.24399644603560164	0.2108046144551838	0.11587965062067965	-0.07235520131410053	0.01623037836090838	-0.09510144969128158	-0.06551450520333461	-0.09640228043124156	0.07692561336184463	0.051083265500485676	-0.12102858803666165	-0.001791417848128999	-0.07977027884996789	-0.009507853765986141	0.006910530977649378	0.018425880331478236	-0.0033403277044471258	0.044522557425049576	-0.007368828213406126	0.0
e82	0.274113851514226	0.0562507378585165	-0.010152182491106408	-0.26175240719562914	0.018779338034351282	0.12530792435597843	0.09506859900898113	-0.04538603222161171	-0.05748234852730183	0.07314076399058712	0.04433791794240738	0.0841236632663963	0.11701433244225237	0.07318326473653682	0.08689840219102092	0.055136261114332404	0.08806483673097161	-0.030619203158628035	-0.0027305468797399614	-0.06630555637432388	-0.0005853158669526625	-0.03331830883363598	0.03215981345836236	0.0
