	e72	e73	e75	e76	e77	e78	e80	e81	e82	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Unclassified;s__Unclassified;ASV_f32efffab3cc5cc8dc1535cfb602e11d	0	0.412735849056604	2.77153558052434	0	0	1.02040816326531	0	0	13.6855036855037	0	0	0	0	0	0.636672325976231	2.87822878228782	0.156162855549359	2.81635802469136	0.452488687782805	0.174133291119202
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Unclassified;ASV_2d992390e14395a0aa88dc9929db540b	2.26426799007444	0.412735849056604	1.64794007490637	0	0	0	1.73726796763446	0	0	0	4.72981405216523	0	2.56303106282212	2.45712679224065	1.08234295415959	0	0	3.78086419753086	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_albida;ASV_686b72f89b736558967b690961a12cfb	0.372208436724566	0	0	0	0	0	0.297477391718229	0	0.958230958230958	0.0763067531476536	0	0	9.01239726981474	0	0	0	0	0.308641975308642	9.07993966817496	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_tricincta;ASV_af46026a54079a3ef1dbb4369f3f5b35	0	0	2.62172284644195	0	1.15511551155116	0	0.214183722037125	0	0.196560196560197	0	12.7542743042556	0	0	0	0	1.3530135301353	0	0	0	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_c30112ef610f8732905470474477cb90	0	0	0	0	0	0	0	6.26003210272873	1.76904176904177	0	0	2.79853712831929	2.38194734642708	0.106831599662637	0.721561969439728	1.05781057810578	0.290016731734523	0.617283950617284	1.08597285067873	0.110812094348583
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sclerotioides;ASV_c8094b41d86825ccf963f2d3321ba571	0	0.589622641509434	0.299625468164794	1.76144942123805	11.3311331133113	0	0	0	0	0.648607401755055	0.54910769998752	1.22435999363969	0	0.0449817261737419	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_roseus;ASV_83c1a9add2fa0b7f0b384fecafb5417a	0	0	0	0	0	0	0	0	0.245700245700246	0	0	0	0	0	0	0	0	8.17901234567901	7.72247360482655	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Heydenia;s__Heydenia_alpina;ASV_f2ee16de5fc063639e4364ba6d331663	0.465260545905707	0	0	0.0503271263210871	0	0.340136054421769	1.07091861018563	0	0	0	0.174716086359666	0	0	12.7185830756255	0	0	0.156162855549359	0.771604938271605	0	0.316605983853095
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_globisporum;ASV_80223fb7883ceda52f9ceab68d7f73ab	0.310173697270472	0	0	0	0.22002200220022	0	0	0	0.933660933660934	0.343380389164441	0	0.0636031165527111	0	0	0	2.48462484624846	0	5.16975308641975	5.09803921568627	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_rosea;ASV_97b6a215db101a33d643a3bbc15e82df	2.20223325062035	0.707547169811321	0.449438202247191	0.578761952692501	1.21012101210121	0	0.297477391718229	0.417335473515249	0	0.0763067531476536	0.224634968176713	1.12895531881062	0.306449366206993	1.52375597413551	0.297113752122241	0	1.02621305075293	0.308641975308642	1.17647058823529	2.24790248535697
