	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia	0.13648173118032	0.0557014402800987	0.130984070646892	0.134889053753288	0.463422707712678	0	0.0777028220252181	0.0416267743412563	0.0193296478138168	0.0909307410855398	0	0	0.310250430903376	0.248696590160005	0.267654931027383	0.360058826512501	0.211394865150534	0.0301174580865375	0.185962807438512	0.306867482628479	0.0187518751875188	0.133531919264547	0.209960527420845	0.166952871589391	0.0411190472564458	0.184731385485391	0.290608075381973	0.176126811304139	0	0.129218773954752	0.648934260137995	0.0822813589416019	0.0730504656967188	0.131341323263832
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96	0.026309731311869	0.0291769449086231	0.261968141293785	0.458622782761179	0.347567030784508	0	0	0	0.0251285421579619	0.127736041048735	0.0370541917554423	0.126072831304854	0.119639055054243	0.242703901240487	0.200741198270537	0.552766367462853	0.0613727027856388	0.130508985041662	0.458908218356329	0.105816373320165	0.105010501050105	0.0616301165836372	0.130175527000924	0.0906315588628124	0	0.569274269557022	0.312623838668487	0.0280201745256585	0	0.0876059484438993	0.0820786415984815	0.101769049217244	0.292201862786875	0.102610408799869
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10	0.0378202387608117	0	0.169011704060506	0.128144601065624	0.193092794880282	0.265604249667995	0.0423833574683008	0.0707655163801357	0.0637878377855955	0.0476303881876637	0.138953219082909	0.208505067158027	0.101389029706986	0.278660034757596	0.154416306361952	0.286525685886708	0.289815540932183	0.0301174580865375	0.392921415716857	0.21163274664033	0.0262526252625263	0.241384623285912	0.151171579743008	0.195573363861858	0	0.2186616399623	0.180529258949408	0.0960691698022576	0	0.0766552048884119	0.182111986046631	0.346447827122534	0.197845011261947	0.213429650303727
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia	0.0180879402769099	0.0212195962971804	0.211264630075633	0.148377959128617	0.237228290852918	0.194776449756529	0.0141277858227669	0.0936602422678267	0.0502570843159238	0.0822706705059646	0.0231588698471515	0.0339426853513068	0.125722396836662	0.203751423263618	0.156989911467984	0.441198843754754	0.184118108356916	0.105411103302881	0.23995200959808	0.426792705724666	0.045004500450045	0.28760721072364	0.0587889476778366	0.0715512306811677	0	0.245051837888784	0.233367090837039	0.230165719317909	0	0.116077881688167	0.28214533049478	0.121256739492887	0.234370244110306	0.127236906911837
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes	0	0	0.0549288038196645	0	0.303431534811872	0.256750774679061	0.0247236251898421	0.0270574033218166	0.0309274365021069	0.0303102470285133	0.0648448355720241	0	0.0344722701003751	0.188769700964823	0.198167593164505	0.286525685886708	0.109107027174469	0.0803132215641	0.407918416316737	0.190469471976297	0.0262526252625263	0.200297878896821	0.109179474258839	0.133562297271513	0.0243668428186345	0.0490103675777568	0.277398617410066	0.0660475542390521	0	0.0700847587551195	0.148767537897248	0.199207500595457	0.237414013514336	0.0779839106879002
D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108	0	0	0.105632315037816	0.188844675254603	0.077237117952113	0.0619743249225321	0.0176597322784587	0.0499521292095076	0.0328604012834886	0.0411353352529823	0	0.11637492120448	0.0344722701003751	0.0149817222987955	0.0566193123327157	0.339773822201937	0.163660540761703	0.0552153398253187	0.305938812237552	0.201051109308314	0.0375037503750375	0.138667762313184	0.0671873687746704	0.0429307384087006	0.0426419749326104	0.0791705937794533	0.0132094579719079	0.238171483468097	0	0.0613241639107295	0.051299150999051	0.0692895654245068	0.112619467949108	0.0902971597438844
D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria	0	0	0.0845058520302531	0.0472111688136508	0.044135495972636	0	0.0176597322784587	0.0499521292095075	0.0154637182510535	0	0.0416859657248726	0.0387916404014935	0.0790834431714489	0.158806256367232	0.0334568663784229	0.0405700086211268	0.0340959459920215	0	0.0959808038392322	0	0	0.0924451748754558	0.193163685227177	0.510398778858996	0.0213209874663052	0.0904806786050895	0.171722953634803	0.0260187334881114	0	0.113887732977069	0.161592325647011	0.0324794837927376	0.0974006209289584	0.0779839106879002
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae	0	0	0.0845058520302531	0	0.077237117952113	0	0.0247236251898421	0.0499521292095075	0.0251285421579619	0.0324752646734071	0.0463177396943029	0.0436405954516802	0.0385278312886546	0.134835500689159	0.0154416306361952	0.0608550129316903	0.0954686487776603	0.0527055516514406	0.023995200959808	0.158724559980248	0.0112511251125113	0.241384623285912	0.163769211388259	0.0715512306811677	0.0121834214093173	0.0301602262016965	0.0528378318876315	0.0060043231126411	0	0.0394226767997547	0.102598301998102	0.0173223913561267	0.0426127716564193	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4)	0	0	0.0380276334136139	0.0741889795643084	0.143440361911067	0.0708277999114653	0.0141277858227669	0.033301419473005	0	0.0433003528978761	0	0	0	0.0928866782525319	0.0926497838171711	0.0938181449363558	0.0306863513928194	0.0978817387812469	0.101979604079184	0.049380974216077	0	0	0.041992105484169	0.0429307384087006	0	0.2186616399623	0.035225221258421	0	0	0.0197113383998774	0.0846435991484341	0.0606283697464435	0.0213063858282097	0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae	0	0.0106097981485902	0	0.0269778107506576	0	0	0	0.0520334679265704	0	0	0	0.0533385055520535	0.0547500760417723	0.110864745011086	0	0.111567523708099	0.0579631081864366	0	0.0659868026394721	0.0881803111001376	0	0	0.100781053162006	0.0763213127265789	0	0.0867106503298775	0.132094579719079	0.0300216155632055	0	0.0481832716441446	0.0641239387488137	0.0303141848732217	0.0517440798685092	0
