	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
D_0__Bacteria;D_1__Chlamydiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299634445975909	0	0	0.0613727027856388	0	0.140971805638872	0.10228916087616	0	0.0462225874377279	0.100781053162006	0	0.0395961195802811	0	0.0836599004887499	0.0400288207509407	0	0.0481832716441446	0.176982070946726	0	0.063919157484629	0
D_0__Bacteria;D_1__Nitrospirae	0	0	0	0	0	0.0265604249667995	0	0	0	0	0	0	0.0344722701003751	0.0359561335171091	0.038604076590488	0.0481768852375881	0.12615500017048	0.0225880935649031	0.0539892021595681	0.0881803111001376	0	0.0205433721945457	0.0293944738389183	0	0.0106604937331526	0.0301602262016965	0.0484346792303289	0	0	0.0328522306664623	0.0820786415984815	0.0346447827122534	0.0334814634443295	0.032835330815958
D_0__Bacteria;D_1__Dependentiae	0	0	0.0338023408121012	0.0269778107506576	0	0.0265604249667995	0	0.0104066935853141	0	0	0	0	0	0.0239707556780728	0	0	0.0170479729960108	0	0.0389922015596881	0.0317449119960495	0	0.118124390118638	0.0335936843873352	0.0238504102270559	0.0213209874663052	0	0.0440315265730263	0	0	0.0328522306664623	0.0615589811988612	0	0.0547878492725391	0.016417665407979
D_0__Bacteria;D_1__Spirochaetes	0	0	0	0	0	0.0265604249667995	0	0.022894725887691	0	0	0	0	0	0.0299634445975909	0.0180152357422277	0.0126781276941021	0	0	0.023995200959808	0	0	0.0256792152431822	0	0	0	0	0.0748535951741447	0	0	0.0262817845331698	0.0333444481493831	0.0173223913561267	0	0
D_0__Bacteria;D_1__FBP	0	0	0.0253517556090759	0	0	0.0354138999557326	0	0.0124880323023769	0	0	0	0	0.0121666835648383	0	0	0	0	0.0100391526955125	0.00899820035992801	0.0176360622200275	0	0	0	0	0	0.0226201696512724	0.0132094579719079	0	0	0	0.0128247877497627	0	0.0913130821208985	0.0287309144639632
D_0__Bacteria;D_1__Cyanobacteria	0	0	0.198588752271095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01499700059988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Latescibacteria	0	0	0	0	0	0	0.0105958393670752	0	0	0	0	0	0	0	0	0.0126781276941021	0	0.0125489408693906	0	0	0	0	0	0	0	0	0	0	0	0	0.0487341934490984	0.0216529891951584	0	0
D_0__Bacteria;D_1__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.00405556118827943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0730504656967188	0
D_0__Bacteria;D_1__Rokubacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02999400119976	0.021163274664033	0	0	0.0125976316452507	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Patescibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225880935649031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
