	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales	1.73808662479034	1.69491525423729	5.95766256813284	2.90685910838335	1.36268343815514	0.752545374059318	5.80651997315721	4.68717479082546	0.479375265782657	9.09307410855399	4.05280222325151	4.46103864617175	5.19720166278009	3.88326241984779	4.86154004529545	0.961002079212942	2.73449486856013	0.0225880935649031	2.05158968206359	0.0952347359881486	0.911341134113411	0.21570540804273	0.0755857898715042	0.186033199771036	1.18331480437994	0.0904806786050895	0.95548412663467	1.71123208710271	0	2.94794016513721	0.0949034293482443	0.14074442976853	0.222195166494186	4.40403874569036
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales	1.63613641595685	12.7582822736797	0.109857607639329	0.856545491333378	1.61646253999779	1.38999557326251	0.558047539999294	5.62169587478666	3.21065450187498	0.0411353352529823	0.120426123205188	0.339426853513068	0.942917976274967	0.224725834481932	1.69085855466337	0.0684618895481515	0.913771352586178	0.133018773215541	0	2.90995026630454	1.02760276027603	5.60834060911099	0.415721844293273	4.63174966609426	4.40126098411586	2.26201696512724	0.325833296640395	0.0240172924505644	4.18492550394391	0.124838476532557	0	15.5425156442847	0.185669933645827	1.9495977671975
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales	0.207189134080968	0.0318293944457707	0.916888494528246	1.07236797733864	3.11155246607084	2.63833554670208	0.254300144809805	1.22382716563294	0.483241195345421	0.614865011149841	1.04678091709125	1.11525966154294	1.5269187873872	3.5746389404926	0.931645048383776	2.08935544398803	1.59569027242661	2.76076699126594	4.4121175764847	3.70710027864978	0.596309630963096	4.66848133121052	2.60770975056689	3.1148635756535	0.172090827406606	3.18190386427898	3.8483554224825	0.350252181570731	2.3444347063979	1.60537900523446	1.6107933413702	3.26094017279085	4.34345893955074	1.16154982761451
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales	0.582102805275101	0.567624200949577	6.07174546837368	2.29311391380589	1.76541983890544	1.77069499778663	1.07371172253029	1.4049036340174	0.53929717400549	2.5871960856481	1.76007410838351	3.16151869272172	2.60164250228125	1.88769700964823	1.93277743463043	0.907753942897713	2.10712946230693	2.71308101596225	2.78644271145771	0.920602447885436	0.986348634863486	2.19814082481639	1.64609053497942	3.20549513451631	0.240622572834016	2.02827521206409	1.49707190348289	0.238171483468097	0.7011393514461	2.03683830132066	1.68004719521892	1.07831886191889	1.83539295063006	1.67460187161386
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales	2.35143223599829	1.43497519959683	1.05209785777665	4.33668307816821	1.30199713119276	0.115095174856131	0.399109949493166	0.880406277317571	0.224223914640275	0.067115546991708	0.47244094488189	0.814624448431363	0.0811112237655886	0.2636783124588	0.411776816965205	3.05542877427861	0.460295270892291	11.2739684770605	0.608878224355129	1.59077281224648	1.82643264326433	1.25314570386729	1.23036869068615	0.958786491127647	0.347227510165542	1.45900094250707	0.792567478314473	2.58386037947322	0.766871165644172	0.144549814932434	0.174417113396773	6.89647705865795	2.42284044560784	0.032835330815958
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales	0.121682507317394	0.111402880560197	0.536612160392107	1.67262426654077	2.68674831733422	3.13413014608234	0.572175325822061	0.959497148565958	0.421386322341207	0.55207949944792	0.717924965261695	0.824322358531736	0.389333874074825	0.671181158986037	0.311406217829936	1.33627465895836	1.01946878516144	2.37174982431483	1.79064187162567	1.06521815808966	0.431293129312931	1.48939448410457	2.10380448475687	1.72199961839344	0.0106604937331526	2.77474081055608	2.0166439170446	0.508366023536947	0.635407537248028	1.01622900194923	1.38251211942442	0.701556849923132	1.78364887076155	0.730586110655065
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales	0.304206268293485	0.0371342935200658	1.52533062914607	1.92891346867202	1.41233587112435	0.522355024347056	0.55098364708791	0.595262873079965	0.274480998956199	0.930957587304337	0.685502547475683	0.644911021674829	1.28764067727872	1.42925630730509	0.893040971793288	1.01678584106699	0.17388932455931	1.2272864170264	1.21775644871026	0.162251772424253	0.712571257125713	0.780648143392738	0.503905265810028	1.20683075748903	0.0898527328937149	4.75400565504241	1.16243230152789	0.952685933872388	0	0.565058367463151	0.405263292892503	1.35547712361692	1.29360199671273	1.44065013955016
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales	0.741605551353307	0.137927375931673	2.07884395994423	1.43656842247252	0.799955864504027	0.690571049136786	0.374386324303324	0.865836906298131	0.427185216685352	1.12364415769989	0.838351088466883	0.800077583280803	1.26533509074318	1.98058368790076	0.772081531809759	0.428520716060652	0.282996351733779	0.7228189940769	1.02579484103179	0.786568375013227	0.547554755475548	0.354373170355914	0.524901318552112	0.834764357946957	0.152292767616466	3.94344957587182	1.31213949187618	2.61188055399888	0.657318141980719	0.648284018484855	0.646369302588042	0.846631877530693	0.541790953917331	0.80446560499097
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales	0.758049133423225	0.572929100023872	2.42954324586978	0.998178997774331	0.485490455698996	0.50464807436919	1.5399286546816	0.430837114432003	0.407855568871535	2.26677347420381	1.33858267716535	1.94443097512486	3.9420054750076	1.32438425121352	2.19528515544575	0.53501698869111	0.351188243717822	0.0501957634775625	0.563887222555489	0.0529081866600825	0.232523252325233	0.190026192799548	0.499706055261611	0.233734020225148	0.141632273883313	0.361922714420358	0.215754480207829	2.67992954927548	0	0.784073238572899	0.78487701028548	0.179719810319815	0.477871796432702	1.23132490559842
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales	0.115105074489427	0.0901832842630169	0.295770482105886	0.485600593511836	1.05373496634668	0.442673749446658	0.208384840885812	0.237272613745161	0.0657208025669772	0.149386217497673	0.120426123205188	0.11637492120448	0.182500253472574	0.53035296937736	0.167284331892114	1.52137532329226	0.797845136213304	0.389017166951109	1.32873425314937	1.29448696695002	0.262526252625263	1.18637974423502	1.15478290081465	0.539019271131463	0.0335044088756225	1.12723845428841	0.673682356567302	0.136097990553198	0	0.396416916708645	0.461692358991459	0.508845246086222	0.910087051804955	0.287309144639632
