bacteria genus,factor,kw.ep,kw.eBH,glm.ep,glm.eBH
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Amycolatopsis,root depth,0.265245203840867,0.603087918156009,0.282720082470209,0.593365278298536
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Lechevalieria,root depth,0.213630871816403,0.542240454366634,0.178113668461083,0.469220533280406
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Pseudonocardia,root depth,0.148740851141659,0.514587717951172,0.211364681060098,0.543719089142249
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Streptomyces,root depth,0.764950549777163,0.915546160626779,0.91512624866848,0.969754447672556
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptosporangiales;D_4__Streptosporangiaceae;D_5__Nonomuraea,root depth,0.480009945322398,0.764000544129753,0.503638444433295,0.764432949460065
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptosporangiales;D_4__Thermomonosporaceae;D_5__Actinomadura,root depth,0.349686798022978,0.693479729050507,0.503484566853658,0.771696015344712
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptosporangiales;D_4__Thermomonosporaceae;D_5__Unclassified,root depth,0.465649417656611,0.73749159172013,0.436789871384888,0.705841724720631
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.23758726659445,0.585638252510615,0.27365833594929,0.587651099256282
D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,root depth,0.115472191459158,0.474937471738232,0.092606218895171,0.433311151917221
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella,root depth,0.290841434810999,0.641710853393704,0.368400982128802,0.678652995712581
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Unclassified;D_5__Unclassified,root depth,0.162606400431819,0.539505926390201,0.369446031410268,0.693350897619047
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14;D_5__Unclassified,root depth,0.0434411240122384,0.380533059143237,0.0423026213610683,0.335992369733795
